t_s,dL_pct,dR_pct,dV,xa_mm,z_mm,eps_ei_pct,d_ei_mm,eps_act_pct,d_act_mm,latency_us
18386.594,7.255,6.6261,-2.9635,6.787,-6.703,11.2442,31.83,11.3117,29.3,1068.74
18386.594,7.3275,6.672,-1.9781,6.787,-6.703,11.2442,31.83,11.3117,29.3,1068.75
18386.594,7.2902,6.7102,-1.5796,6.787,-6.703,11.2442,31.83,11.3117,29.3,1068.76
18386.6386,7.4,6.7485,-5.2857,6.787,-6.703,11.2442,31.83,11.3117,29.3,1068.76
18386.6386,7.4207,6.7906,0.7136,6.787,-6.703,11.4866,30.57,11.3117,29.3,1068.76
18386.6386,7.4601,6.8173,-0.9855,6.787,-6.703,11.4866,30.57,11.3117,29.3,1068.7
18386.6386,7.5286,6.8556,-1.7644,6.787,-6.703,11.6078,31.69,11.3117,29.3,1068.69
18386.6386,7.5576,6.8939,-2.6302,6.787,-6.703,11.6078,31.69,11.3117,29.3,1068.7
18386.7237,7.5472,6.9321,-3.036,7.263,-7.178,11.6078,31.69,12.105,28.82,1068.74
18386.7237,7.6489,6.9742,0.6231,7.263,-7.178,11.729,31.69,12.105,28.82,1068.7
18386.7237,7.6759,7.0201,-1.2572,7.263,-7.178,11.8502,31.69,12.105,28.82,1068.76
18386.7237,7.763,7.0584,-3.7496,7.263,-7.178,11.8502,32.94,12.105,28.82,1068.81
18386.7237,7.7672,7.1043,1.6773,7.263,-7.178,11.9714,31.97,12.105,28.82,1068.69
18386.7485,7.8212,7.1425,-2.3114,7.263,-7.178,11.9714,31.97,12.105,28.82,1068.7
18386.7485,7.8731,7.1884,-1.5687,7.263,-7.178,12.0925,31.97,12.105,28.82,1068.64
18386.7485,7.9084,7.2267,2.0758,7.263,-7.178,12.0925,31.97,12.105,28.82,1069.04
18386.7485,7.9749,7.2688,-4.6481,7.263,-7.178,12.2137,30.85,12.105,28.82,1068.69
18386.7485,8.0186,7.3109,-0.3297,7.263,-7.178,12.2137,30.85,12.105,28.82,1068.58
18386.8244,7.9292,7.3491,-0.3333,7.263,-7.178,12.3349,30.85,12.105,28.82,1068.69
18386.8244,7.9936,7.3912,0.5796,7.263,-7.178,12.3349,30.85,12.105,28.82,1068.69
18386.8244,8.1267,7.4295,0.1883,7.263,-7.178,12.4561,31.41,12.105,28.82,1068.69
18386.8244,8.1849,7.4677,-2.0832,7.263,-7.178,12.4561,31.41,12.105,28.82,1068.69
18386.8244,8.1828,7.5098,1.2824,7.263,-7.178,12.5773,31.41,12.105,28.82,1068.58
18386.8415,8.2619,7.5481,-2.7642,7.816,-7.731,12.5773,31.41,13.0267,28.27,1068.68
18386.8415,8.2452,7.5901,1.1882,7.816,-7.731,12.8197,29.18,13.0267,28.27,1068.69
18386.8415,8.3431,7.6246,2.2751,7.816,-7.731,12.8197,32.1,13.0267,28.27,1068.58
18386.8415,8.3972,7.6628,-3.1664,7.816,-7.731,12.8197,32.1,13.0267,28.27,1068.66
18386.8415,8.4597,7.7049,-4.7024,7.816,-7.731,12.8197,32.1,13.0267,28.27,1068.66
18386.8885,8.4305,7.7393,-3.1555,8.219,-8.134,12.8197,32.1,13.6983,27.87,1068.51
18386.8885,8.4972,7.7776,0.5144,8.219,-8.134,13.0621,30.85,13.6983,27.87,1068.72
18386.8885,8.5222,7.8197,-1.7209,8.219,-8.134,13.0621,30.85,13.6983,27.87,1068.73
18386.8885,8.6285,7.8618,-0.7246,8.219,-8.134,13.1832,32.52,13.6983,27.87,1068.59
18386.8885,8.6868,7.9038,-4.5648,8.219,-8.134,13.1832,32.52,13.6983,27.87,1069.22
18386.9533,8.7077,7.9459,0.4963,8.219,-8.134,13.3044,31.41,13.6983,27.87,1068.74
18386.9533,8.716,7.9842,-3.9489,8.219,-8.134,13.3044,31.41,13.6983,27.87,1068.65
18386.9533,8.8015,8.0263,-0.9818,8.219,-8.134,13.5468,31.41,13.6983,27.87,1068.74
18386.9533,8.8182,8.0722,-0.2681,8.219,-8.134,13.5468,33.08,13.6983,27.87,1068.71
18386.9533,8.8913,8.1143,-0.5725,8.219,-8.134,13.5468,33.08,13.6983,27.87,1068.79
18386.9998,8.8954,8.1563,-5.84,8.716,-8.631,13.668,32.1,14.5267,27.37,1068.74
18386.9998,8.933,8.1984,-1.7571,8.716,-8.631,13.668,32.1,14.5267,27.37,1068.77
18386.9998,9.004,8.2329,-1.3296,8.716,-8.631,13.668,32.1,14.5267,27.37,1068.57
18386.9998,9.0792,8.2711,-2.2643,8.716,-8.631,13.9104,32.1,14.5267,27.37,1068.75
18386.9998,9.1022,8.3132,-0.9347,8.716,-8.631,13.9104,32.1,14.5267,27.37,1069.07
18387.0371,9.1377,8.3553,-4.8546,8.716,-8.631,13.9104,32.1,14.5267,27.37,1069.03
18387.0459,9.1962,8.3897,-3.2642,8.716,-8.631,13.9104,32.1,14.5267,27.37,1068.94
18387.0459,9.2087,8.4318,-0.6848,8.716,-8.631,14.0316,32.1,14.5267,27.37,1068.94
18387.0459,9.2192,8.4662,-0.9637,8.716,-8.631,14.0316,32.1,14.5267,27.37,1069.11
18387.0459,9.2986,8.5007,0.4057,8.716,-8.631,14.1527,30.99,14.5267,27.37,1069.11
18387.0841,9.376,8.5427,-1.1847,8.716,-8.631,14.1527,33.08,14.5267,27.37,1068.73
18387.0841,9.4011,8.581,0.3876,8.716,-8.631,14.2739,33.08,14.5267,27.37,1068.65
18387.0841,9.4618,8.6231,-0.9057,8.716,-8.631,14.2739,33.08,14.5267,27.37,1068.75
18387.0841,9.5204,8.669,-4.8184,8.716,-8.631,14.3951,33.08,14.5267,27.37,1068.81
18387.0841,9.4848,8.7111,-3.4055,8.716,-8.631,14.3951,33.08,14.5267,27.37,1068.74
18387.1493,9.5559,8.7493,0.047,9.225,-9.141,14.5163,31.83,15.375,26.86,1068.81
18387.1493,9.6104,8.7876,-1.6665,9.225,-9.141,14.5163,33.22,15.375,26.86,1068.76
18387.1493,9.6062,8.8258,-0.8985,9.225,-9.141,14.7587,31.97,15.375,26.86,1068.79
18387.1493,9.6816,8.8641,-5.1988,9.225,-9.141,14.7587,31.97,15.375,26.86,1068.72
18387.1493,9.7528,8.9062,-3.7895,9.225,-9.141,14.8799,31.97,15.375,26.86,1068.79
18387.1872,9.822,8.9483,-1.6919,9.225,-9.141,14.8799,31.97,15.375,26.86,1068.69
18387.1872,9.8283,8.9827,-0.75,9.225,-9.141,15.0011,31.97,15.375,26.86,1068.8
18387.1872,9.8576,9.0248,1.1846,9.225,-9.141,15.0011,31.97,15.375,26.86,1068.7
18387.1872,9.889,9.0669,-2.4346,9.225,-9.141,15.0011,33.5,15.375,26.86,1068.78
18387.1872,9.9415,9.1051,-1.1195,9.225,-9.141,15.0011,33.5,15.375,26.86,1068.81
18387.2735,10.0086,9.151,0.71,9.666,-9.581,15.0011,33.5,16.11,26.42,1068.81
18387.2735,10.0673,9.1855,-0.1486,9.666,-9.581,15.0011,33.5,16.11,26.42,1068.62
18387.2735,10.1156,9.2275,1.2281,9.666,-9.581,15.2434,33.5,16.11,26.42,1068.71
18387.2735,10.1345,9.2658,0.8259,9.666,-9.581,15.2434,34.33,16.11,26.42,1068.85
18387.2735,10.1597,9.3079,-1.1919,9.666,-9.581,15.3646,33.78,16.11,26.42,1068.75
18387.2953,10.187,9.3461,-0.9891,9.666,-9.581,15.3646,33.78,16.11,26.42,1068.84
18387.2953,10.2815,9.3882,-0.2247,9.666,-9.581,15.4858,33.78,16.11,26.42,1068.76
18387.2953,10.3298,9.4341,0.0615,9.666,-9.581,15.4858,33.78,16.11,26.42,1068.75
18387.2953,10.3781,9.4724,-3.2171,9.666,-9.581,15.7282,33.08,16.11,26.42,1068.85
18387.3,10.439,9.5221,0.8948,9.666,-9.581,15.7282,34.19,16.11,26.42,1068.88
18387.364,10.4495,9.5566,0.6448,10.113,-10.028,15.8494,34.19,16.855,25.97,1068.78
18387.364,10.4832,9.5986,1.2172,10.113,-10.028,15.8494,34.19,16.855,25.97,1068.88
18387.364,10.5105,9.6369,-0.8405,10.113,-10.028,15.9706,33.22,16.855,25.97,1068.76
18387.364,10.5757,9.679,-0.471,10.113,-10.028,15.9706,33.22,16.855,25.97,1068.75
18387.364,10.6199,9.7211,-0.8478,10.113,-10.028,16.0918,33.22,16.855,25.97,1068.75
18387.3923,10.6851,9.7593,-2.1266,10.113,-10.028,16.0918,34.33,16.855,25.97,1068.76
18387.3923,10.5841,9.8052,-1.8332,10.113,-10.028,16.213,32.52,16.855,25.97,1068.79
18387.3923,10.7419,9.8397,-1.8006,10.113,-10.028,16.213,33.78,16.855,25.97,1068.72
18387.3923,10.8408,9.8741,-2.7461,10.113,-10.028,16.3341,33.78,16.855,25.97,1068.79
18387.3923,10.8598,9.9162,-0.2645,10.113,-10.028,16.3341,33.78,16.855,25.97,1068.81
18387.4401,10.8682,9.9506,-4.054,10.578,-10.494,16.4553,32.94,17.63,25.51,1068.74
18387.4401,10.9167,9.9927,-0.529,10.578,-10.494,16.4553,33.92,17.63,25.51,1068.67
18387.4401,10.9377,10.0348,-4.8329,10.578,-10.494,16.5765,33.92,17.63,25.51,1068.68
18387.4401,11.0009,10.0807,-1.0434,10.578,-10.494,16.5765,33.92,17.63,25.51,1068.79
18387.4401,11.0578,10.1228,-2.1158,10.578,-10.494,16.5765,33.92,17.63,25.51,1068.78
18387.4925,11.0578,10.161,-2.7679,10.578,-10.494,16.5765,33.92,17.63,25.51,1068.82
18387.4925,11.1168,10.1993,-0.6304,10.578,-10.494,16.8189,33.22,17.63,25.51,1068.75
18387.4925,11.1822,10.2414,-2.7932,10.578,-10.494,16.8189,34.19,17.63,25.51,1068.82
18387.4925,11.2202,10.2796,-1.9564,10.578,-10.494,16.9401,34.19,17.63,25.51,1068.84
18387.4925,11.2708,10.3217,-0.9347,10.578,-10.494,16.9401,34.19,17.63,25.51,1068.75
18387.5425,11.3383,10.3599,-4.6408,10.578,-10.494,17.1825,33.36,17.63,25.51,1068.71
18387.5425,11.3341,10.402,-1.326,10.578,-10.494,17.1825,33.36,17.63,25.51,1068.8
18387.5425,11.4122,10.4441,-2.9997,10.578,-10.494,17.1825,33.36,17.63,25.51,1068.79
18387.5425,11.4143,10.49,-1.5832,10.578,-10.494,17.1825,33.36,17.63,25.51,1068.72
18387.5425,11.4903,10.5245,-3.6373,10.578,-10.494,17.4248,33.78,17.63,25.51,1068.71
18387.6038,11.4988,10.5589,-1.5108,10.981,-10.897,17.4248,33.78,18.3017,25.1,1068.78
18387.6051,11.6002,10.5971,-3.8185,10.981,-10.897,17.546,33.78,18.3017,25.1,1068.57
18387.6051,11.5621,10.6354,1.3983,10.981,-10.897,17.546,33.78,18.3017,25.1,1068.86
18387.6051,11.6762,10.6737,2.2859,10.981,-10.897,17.546,33.78,18.3017,25.1,1068.86
18387.6051,11.6466,10.7157,-0.8116,10.981,-10.897,17.546,33.78,18.3017,25.1,1068.79
18387.6592,11.7333,10.754,-2.1339,10.981,-10.897,17.546,34.89,18.3017,25.1,1068.92
18387.6592,11.7862,10.7923,-4.8184,10.981,-10.897,17.6672,34.05,18.3017,25.1,1068.87
18387.6592,11.8263,10.8267,-5.5465,10.981,-10.897,17.6672,34.05,18.3017,25.1,1068.82
18387.6592,11.7249,10.8611,-1.6339,10.981,-10.897,17.9096,33.22,18.3017,25.1,1068.81
18387.6592,11.8877,10.8994,-2.4237,10.981,-10.897,17.9096,33.22,18.3017,25.1,1068.72
18387.706,11.93,10.9338,1.0361,11.387,-11.303,18.0308,33.22,18.9783,24.7,1068.71
18387.706,11.9596,10.9682,-1.5542,11.387,-11.303,18.0308,33.22,18.9783,24.7,1068.72
18387.706,12.0422,11.0027,-2.1375,11.387,-11.303,18.152,33.5,18.9783,24.7,1068.76
18387.706,12.0041,11.0409,1.2534,11.387,-11.303,18.152,33.5,18.9783,24.7,1068.64
18387.706,12.0676,11.0792,-1.9853,11.387,-11.303,18.152,33.5,18.9783,24.7,1068.67
18387.7408,12.1502,11.1174,0.7245,11.387,-11.303,18.2732,33.5,18.9783,24.7,1068.68
18387.7419,12.1819,11.1557,-3.4997,11.387,-11.303,18.2732,33.5,18.9783,24.7,1068.68
18387.7419,12.1904,11.1901,-1.3369,11.387,-11.303,18.3943,33.5,18.9783,24.7,1069.05
18387.7419,12.2434,11.2284,-5.1009,11.387,-11.303,18.3943,34.47,18.9783,24.7,1068.81
18387.7419,12.3048,11.2666,-0.5761,11.387,-11.303,18.3943,34.47,18.9783,24.7,1068.81
18387.7884,12.3048,11.3049,-3.3113,11.775,-11.691,18.3943,34.47,19.625,24.31,1068.82
18387.7884,12.3706,11.3432,-4.5249,11.775,-11.691,18.5155,33.78,19.625,24.31,1068.72
18387.7884,12.3769,11.3776,-0.9456,11.775,-11.691,18.5155,33.78,19.625,24.31,1068.74
18387.7884,12.4511,11.412,0.7281,11.775,-11.691,18.6367,33.78,19.625,24.31,1068.64
18387.7884,12.4214,11.4503,-3.6554,11.775,-11.691,18.6367,33.78,19.625,24.31,1068.63
18387.8576,12.4935,11.4885,-4.3836,11.775,-11.691,18.8791,33.92,19.625,24.31,1068.65
18387.8576,12.5402,11.5306,-4.6408,11.775,-11.691,18.8791,33.92,19.625,24.31,1068.75
18387.8576,12.5742,11.5689,-2.1411,11.775,-11.691,18.8791,33.92,19.625,24.31,1068.65
18387.8576,12.6124,11.6033,-1.489,11.775,-11.691,18.8791,33.92,19.625,24.31,1068.74
18387.8576,12.6952,11.6416,3.1735,11.775,-11.691,18.8791,33.92,19.625,24.31,1068.65
18387.8865,12.7206,11.676,-0.9456,12.15,-12.066,19.0003,33.08,20.25,23.93,1068.55
18387.8865,12.7567,11.7142,1.1991,12.15,-12.066,19.0003,34.33,20.25,23.93,1068.82
18387.8865,12.7759,11.7487,0.0579,12.15,-12.066,19.2427,34.33,20.25,23.93,1068.85
18387.8886,12.8523,11.7831,-3.6337,12.15,-12.066,19.2427,34.33,20.25,23.93,1068.82
18387.8886,12.7759,11.8137,-0.1305,12.15,-12.066,19.2427,34.33,20.25,23.93,1069.26
18387.9501,12.88,11.8481,-0.029,12.15,-12.066,19.2427,34.33,20.25,23.93,1068.75
18387.9501,12.9735,11.8864,-1.134,12.15,-12.066,19.2427,34.33,20.25,23.93,1068.81
18387.9501,12.9671,11.917,-3.0251,12.15,-12.066,19.485,33.5,20.25,23.93,1068.68
18387.9501,13.033,11.9553,-2.2244,12.15,-12.066,19.485,34.47,20.25,23.93,1068.75
18387.9501,13.0224,11.982,0.5615,12.15,-12.066,19.6062,33.78,20.25,23.93,1068.72
18387.9965,13.0372,12.0088,-0.0798,12.525,-12.441,19.6062,33.78,20.875,23.56,1068.63
18387.9965,13.0925,12.0433,-0.9528,12.525,-12.441,19.6062,33.78,20.875,23.56,1068.77
18387.9965,13.1287,12.0777,-2.3078,12.525,-12.441,19.7274,33.78,20.875,23.56,1068.79
18387.9965,13.1436,12.1083,-3.17,12.525,-12.441,19.7274,33.78,20.875,23.56,1068.77
18387.9965,13.1925,12.1389,1.2643,12.525,-12.441,19.8486,32.8,20.875,23.56,1069.11
18388.0442,13.1968,12.1772,-0.9311,12.525,-12.441,19.8486,32.8,20.875,23.56,1069.12
18388.0442,13.1989,12.2116,2.0649,12.525,-12.441,19.8486,32.8,20.875,23.56,1069.02
18388.0442,13.3096,12.2384,-1.0796,12.525,-12.441,20.091,33.78,20.875,23.56,1068.98
18388.0442,13.3351,12.269,-1.1014,12.525,-12.441,20.091,33.78,20.875,23.56,1069.13
18388.0442,13.3735,12.2958,2.449,12.525,-12.441,20.091,33.78,20.875,23.56,1069.1
18388.0901,13.4246,12.334,-1.2608,12.525,-12.441,20.2122,32.94,20.875,23.56,1068.68
18388.0901,13.3862,12.3646,1.1049,12.525,-12.441,20.2122,32.94,20.875,23.56,1068.76
18388.0901,13.5034,12.399,-1.7535,12.525,-12.441,20.3334,32.94,20.875,23.56,1068.71
18388.0901,13.5375,12.4373,-3.2859,12.525,-12.441,20.3334,32.94,20.875,23.56,1068.74
18388.0901,13.5759,12.4679,1.6266,12.525,-12.441,20.4546,33.22,20.875,23.56,1068.75
18388.1528,13.595,12.4985,-0.7645,12.884,-12.8,20.4546,33.22,21.4733,23.2,1068.79
18388.1528,13.5631,12.5291,-1.4166,12.884,-12.8,20.4546,33.22,21.4733,23.2,1068.71
18388.1528,13.5567,12.5559,-2.6809,12.884,-12.8,20.6969,31.97,21.4733,23.2,1068.79
18388.1528,13.659,12.5903,0.4093,12.884,-12.8,20.6969,31.97,21.4733,23.2,1068.71
18388.1528,13.6974,12.6286,-0.6739,12.884,-12.8,20.6969,31.97,21.4733,23.2,1068.79
18388.1908,13.6995,12.6554,-1.7499,12.884,-12.8,20.6969,31.97,21.4733,23.2,1068.79
18388.1908,13.7848,12.6745,-2.699,12.884,-12.8,20.6969,31.97,21.4733,23.2,1068.71
18388.1908,13.7827,12.7089,1.018,12.884,-12.8,20.8181,31.97,21.4733,23.2,1068.71
18388.1908,13.8659,12.7395,-5.043,12.884,-12.8,20.8181,33.78,21.4733,23.2,1068.77
18388.1908,13.8851,12.774,-2.3331,12.884,-12.8,20.8181,33.78,21.4733,23.2,1068.75
18388.2361,13.9086,12.8084,-2.8729,13.191,-13.106,20.9393,33.78,21.985,22.89,1068.76
18388.2361,13.9342,12.839,-2.0216,13.191,-13.106,20.9393,33.78,21.985,22.89,1068.75
18388.2361,13.9513,12.8696,-0.6159,13.191,-13.106,21.0605,32.1,21.985,22.89,1068.79
18388.2361,14.0367,12.904,-2.1918,13.191,-13.106,21.0605,32.1,21.985,22.89,1068.79
18388.2361,14.0367,12.9346,-2.0904,13.191,-13.106,21.0605,32.1,21.985,22.89,1068.61
18388.2883,14.1008,12.9653,-0.308,13.191,-13.106,21.1817,33.64,21.985,22.89,1068.85
18388.2883,14.0944,13.0035,-2.8077,13.191,-13.106,21.1817,33.64,21.985,22.89,1068.75
18388.2883,14.1841,13.0341,-1.7209,13.191,-13.106,21.3029,32.52,21.985,22.89,1068.62
18388.2883,14.1307,13.0647,-1.0905,13.191,-13.106,21.3029,32.52,21.985,22.89,1068.82
18388.2883,14.2012,13.0953,-2.7063,13.191,-13.106,21.3029,32.52,21.985,22.89,1068.75
18388.3541,14.2483,13.1259,-3.2098,13.191,-13.106,21.4241,32.52,21.985,22.89,1068.74
18388.3541,14.2696,13.1527,-1.8911,13.191,-13.106,21.4241,32.52,21.985,22.89,1068.81
18388.3541,14.306,13.1795,-4.3039,13.191,-13.106,21.4241,32.52,21.985,22.89,1068.75
18388.3541,14.2996,13.2063,-2.0071,13.191,-13.106,21.4241,32.52,21.985,22.89,1068.78
18388.3541,14.3552,13.233,1.3042,13.191,-13.106,21.4241,33.64,21.985,22.89,1068.75
18388.4183,14.3573,13.2598,-5.3147,13.491,-13.406,21.4241,33.64,22.485,22.59,1068.85
18388.4183,14.4536,13.2866,-1.8875,13.491,-13.406,21.6664,32.8,22.485,22.59,1068.64
18388.4183,14.43,13.3134,0.7028,13.491,-13.406,21.6664,32.8,22.485,22.59,1068.73
18388.4183,14.4579,13.3363,-3.2968,13.491,-13.406,21.6664,32.8,22.485,22.59,1068.76
18388.4183,14.4728,13.3631,-1.8404,13.491,-13.406,21.7876,32.8,22.485,22.59,1068.79
18388.4463,14.5285,13.3861,1.0288,13.491,-13.406,21.7876,32.8,22.485,22.59,1068.75
18388.4463,14.5456,13.409,-3.804,13.491,-13.406,21.7876,32.8,22.485,22.59,1068.76
18388.4463,14.5863,13.4358,-0.366,13.491,-13.406,21.7876,32.8,22.485,22.59,1068.64
18388.4463,14.612,13.4588,-3.9308,13.491,-13.406,21.9088,33.08,22.485,22.59,1068.76
18388.4463,14.6419,13.4817,-0.5109,13.491,-13.406,21.9088,33.08,22.485,22.59,1068.74
18388.493,14.6505,13.5085,0.8658,13.822,-13.738,21.9088,33.08,23.0367,22.26,1068.86
18388.493,14.7426,13.5353,-1.3441,13.822,-13.738,22.1512,31.83,23.0367,22.26,1068.72
18388.493,14.7126,13.5582,-0.25,13.822,-13.738,22.1512,31.83,23.0367,22.26,1068.72
18388.493,14.7555,13.5888,-4.88,13.822,-13.738,22.1512,31.83,23.0367,22.26,1068.7
18388.493,14.839,13.6118,-2.1085,13.822,-13.738,22.1512,31.83,23.0367,22.26,1068.7
18388.5427,14.839,13.6386,-0.5072,13.822,-13.738,22.1512,31.83,23.0367,22.26,1068.69
18388.5427,14.8412,13.6577,-3.0287,13.822,-13.738,22.1512,31.83,23.0367,22.26,1068.77
18388.5427,14.869,13.6845,-2.1375,13.822,-13.738,22.2724,33.08,23.0367,22.26,1068.89
18388.5427,14.8798,13.7074,-1.989,13.822,-13.738,22.2724,33.08,23.0367,22.26,1068.75
18388.5427,14.8883,13.7342,-4.1989,13.822,-13.738,22.2724,33.08,23.0367,22.26,1068.69
18388.5943,14.9677,13.761,-3.2606,13.822,-13.738,22.2724,33.08,23.0367,22.26,1068.78
18388.5943,15.0063,13.7878,-3.9706,13.822,-13.738,22.3936,32.38,23.0367,22.26,1068.68
18388.5943,15.0191,13.8146,-0.0544,13.822,-13.738,22.3936,32.38,23.0367,22.26,1068.8
18388.5943,15.0277,13.8413,-5.5429,13.822,-13.738,22.3936,32.38,23.0367,22.26,1068.64
18388.5943,15.0663,13.8681,-2.9164,13.822,-13.738,22.5148,32.38,23.0367,22.26,1068.75
18388.6414,15.0749,13.8872,-2.4309,14.1,-14.016,22.5148,32.38,23.5,21.98,1068.75
18388.6414,15.0771,13.9102,-2.6048,14.1,-14.016,22.5148,32.38,23.5,21.98,1068.79
18388.6414,15.1329,13.937,-3.9598,14.1,-14.016,22.6359,33.36,23.5,21.98,1068.75
18388.6414,15.1522,13.9599,1.2824,14.1,-14.016,22.6359,33.36,23.5,21.98,1068.82
18388.6414,15.1629,13.9829,2.9525,14.1,-14.016,22.6359,33.36,23.5,21.98,1068.81
18388.6894,15.1887,14.0058,-5.1843,14.363,-14.278,22.6359,33.36,23.9383,21.72,1068.75
18388.6894,15.2466,14.025,-0.7971,14.363,-14.278,22.7571,32.52,23.9383,21.72,1068.72
18388.6894,15.2509,14.0479,-4.6155,14.363,-14.278,22.7571,32.52,23.9383,21.72,1068.81
18388.6894,15.2531,14.0747,-0.1196,14.363,-14.278,22.7571,32.52,23.9383,21.72,1068.7
18388.6894,15.296,14.0977,-2.9236,14.363,-14.278,22.8783,32.52,23.9383,21.72,1068.74
18388.74,15.3196,14.1206,-0.7029,14.363,-14.278,22.8783,32.52,23.9383,21.72,1068.72
18388.74,15.3196,14.1474,3.5141,14.363,-14.278,22.8783,32.52,23.9383,21.72,1068.64
18388.74,15.3518,14.1703,-1.8513,14.363,-14.278,22.9995,31.41,23.9383,21.72,1069.05
18388.74,15.3948,14.1933,-1.8839,14.363,-14.278,22.9995,32.8,23.9383,21.72,1068.72
18388.7448,15.4335,14.2124,-3.1483,14.363,-14.278,22.9995,32.8,23.9383,21.72,1068.75
18388.8102,15.4571,14.2354,-0.4746,14.363,-14.278,22.9995,32.8,23.9383,21.72,1068.74
18388.8102,15.4378,14.2545,-3.0033,14.363,-14.278,23.1207,32.8,23.9383,21.72,1068.72
18388.8102,15.5066,14.2736,-1.9491,14.363,-14.278,23.1207,32.8,23.9383,21.72,1068.64
18388.8102,15.5109,14.2966,-3.3801,14.363,-14.278,23.1207,32.8,23.9383,21.72,1068.74
18388.8102,15.541,14.3157,2.583,14.363,-14.278,23.1207,32.8,23.9383,21.72,1068.63
18388.8783,15.5732,14.3387,-3.7569,14.597,-14.512,23.3631,31.83,24.3283,21.49,1068.68
18388.8783,15.5754,14.3616,0.9817,14.597,-14.512,23.3631,31.83,24.3283,21.49,1068.66
18388.8783,15.6291,14.3884,-5.3618,14.597,-14.512,23.3631,31.83,24.3283,21.49,1068.66
18388.8783,15.6485,14.4075,-0.3189,14.597,-14.512,23.3631,31.83,24.3283,21.49,1068.55
18388.8783,15.6463,14.4228,-4.1445,14.597,-14.512,23.3631,31.83,24.3283,21.49,1068.52
18388.8964,15.6506,14.442,-0.5072,14.597,-14.512,23.3631,32.94,24.3283,21.49,1068.65
18388.8964,15.6743,14.4649,-0.5942,14.597,-14.512,23.3631,32.94,24.3283,21.49,1068.79
18388.8964,15.685,14.4841,2.2859,14.597,-14.512,23.3631,32.94,24.3283,21.49,1068.79
18388.8964,15.6764,14.5032,-1.6049,14.597,-14.512,23.4843,32.94,24.3283,21.49,1068.62
18388.8964,15.7969,14.5147,-2.6302,14.597,-14.512,23.4843,32.94,24.3283,21.49,1069.2
18388.9443,15.8012,14.5338,-1.8658,14.812,-14.728,23.4843,32.94,24.6867,21.27,1068.7
18388.9443,15.8184,14.5606,2.1229,14.812,-14.728,23.4843,32.94,24.6867,21.27,1068.8
18388.9443,15.8615,14.5835,-0.8224,14.812,-14.728,23.6055,32.1,24.6867,21.27,1068.79
18388.9443,15.8378,14.6027,-1.9165,14.812,-14.728,23.6055,32.1,24.6867,21.27,1068.7
18388.9443,15.9067,14.6218,-0.6014,14.812,-14.728,23.6055,32.1,24.6867,21.27,1068.79
18389.007,15.9369,14.6447,-3.7678,14.812,-14.728,23.6055,33.22,24.6867,21.27,1068.79
18389.007,15.995,14.6677,-0.1812,14.812,-14.728,23.7266,33.22,24.6867,21.27,1068.61
18389.007,15.967,14.6906,-2.6302,14.812,-14.728,23.7266,33.22,24.6867,21.27,1068.61
18389.007,15.9929,14.7059,-0.2174,14.812,-14.728,23.7266,33.22,24.6867,21.27,1068.78
18389.007,16.0252,14.7289,0.2572,14.812,-14.728,23.7266,33.22,24.6867,21.27,1069.16
18389.0797,16.0639,14.7557,-3.1664,15.022,-14.938,23.8478,32.24,25.0367,21.06,1069.07
18389.0797,16.0812,14.7825,-1.2463,15.022,-14.938,23.8478,32.24,25.0367,21.06,1068.98
18389.0883,16.0704,14.8092,-2.7932,15.022,-14.938,23.8478,32.24,25.0367,21.06,1068.98
18389.0883,16.051,14.8284,-0.8514,15.022,-14.938,23.969,32.24,25.0367,21.06,1069.05
18389.0883,16.0812,14.8513,-1.3224,15.022,-14.938,23.969,32.24,25.0367,21.06,1069.12
18389.0883,16.1501,14.8705,-0.9963,15.022,-14.938,23.969,32.24,25.0367,21.06,1069.13
18389.0883,16.1588,14.8934,-1.9636,15.022,-14.938,23.969,32.24,25.0367,21.06,1068.71
18389.0883,16.176,14.9164,-0.2609,15.022,-14.938,23.969,32.24,25.0367,21.06,1068.86
18389.0883,16.1868,14.9355,1.7498,15.022,-14.938,23.969,33.36,25.0367,21.06,1068.76
18389.0906,16.1889,14.947,-5.0611,15.022,-14.938,23.969,33.36,25.0367,21.06,1068.84
18389.1596,16.1631,14.9623,1.0361,15.022,-14.938,23.969,32.24,25.0367,21.06,1068.86
18389.1596,16.2817,14.9852,-5.1154,15.022,-14.938,24.2114,32.24,25.0367,21.06,1068.87
18389.1596,16.2666,15.0005,0.7535,15.022,-14.938,24.2114,32.24,25.0367,21.06,1068.76
18389.1596,16.3054,15.0197,-0.721,15.022,-14.938,24.2114,32.24,25.0367,21.06,1068.87
18389.1596,16.3291,15.035,-7.9412,15.022,-14.938,24.2114,32.24,25.0367,21.06,1068.87
18389.2014,16.3377,15.0503,-2.8439,15.194,-15.109,24.2114,32.24,25.3233,20.89,1068.76
18389.2014,16.3356,15.0656,-0.3949,15.194,-15.109,24.2114,32.24,25.3233,20.89,1068.87
18389.2014,16.3593,15.0809,-3.1012,15.194,-15.109,24.2114,32.24,25.3233,20.89,1068.76
18389.2014,16.3895,15.0962,3.4923,15.194,-15.109,24.2114,32.24,25.3233,20.89,1068.8
18389.2014,16.3809,15.1076,-1.71,15.194,-15.109,24.2114,32.24,25.3233,20.89,1068.76
