eps_act_pct,d_act_mm,dL_pct,dR_pct
19.6983,17.77,11.232877175182775,11.623590735877743
1.25,25.95,0.5629481488287125,0.6114529847528711
26.635,13.22,15.966718572494676,16.662388690346912
15.0,5.07,2.5724394114166715,9.250186179594715
10.0,17.45,5.368343870384273,5.985184023830988
16.25,32.05,10.316195061500144,9.842041312272174
11.25,30.87,6.979019460895519,6.831811233488809
8.75,20.53,4.893329855122341,5.487398581115509
20.7867,17.77,12.868970420990111,12.997808359823878
14.5683,20.81,8.11070721348377,8.002448318755306
10.0,32.17,6.189570550182899,5.969505742170658
12.5,26.67,7.667503009675936,7.462862070317093
4.0367,28.41,2.190550286939641,2.2567970462218887
13.9433,19.29,8.184596161063485,8.310462613777716
13.1517,5.62,1.2457100832757195,7.868185677335282
5.5617,10.18,0.034717078059776085,2.7346140936284478
4.5,23.85,1.913119190151913,2.138330009674808
18.145,10.18,9.039743946293166,11.216853910399431
22.2133,4.11,4.144315983538394,12.922779236677396
5.0,13.68,1.252537938830356,2.582996903539372
7.5,13.16,2.7929547412629985,4.5741386744012855
18.75,27.37,11.911455722773967,11.719515541096696
12.895,10.18,5.489170006909028,7.69048512251466
7.8383,29.93,4.492117478120705,4.515568543052895
19.7183,11.7,10.855409604822208,12.089561079629593
15.4633,23.85,9.35166401629175,9.206863190317293
20.0,34.47,12.834042712251502,12.287853251283659
23.75,3.22,3.864209403056895,15.192254928859796
6.25,32.95,3.783168767269074,3.539372084819504
15.0,28.18,8.48642930363388,8.901344412652373
0.0,23.85,-0.4819445503519537,-0.07305467253736647
11.25,1.0,-15.186287942410981,7.102261592129502
17.5,14.3,9.951728550045846,10.880727472269038
30.0,5.62,13.06431596171269,18.506525559263135
17.5,6.32,5.010862904678026,10.700427233175244
20.0,12.22,11.09872333498334,12.456394779132207
1.25,4.51,-9.381870465536812,0.7290400972053462
7.7867,4.11,-5.783095016432482,4.266787766304026
11.2033,10.18,4.042937319258755,6.442632337552076
27.5,27.97,18.290642305065894,17.38329479089092
7.235,25.37,4.016425453917694,4.045649298082808
20.87,29.93,12.995872289161658,12.369933066124352
26.25,32.69,17.518119564783664,16.76400266530788
27.13,17.77,16.966633990602254,16.536023851363357
12.5,6.24,2.315985929905273,7.576529612354486
3.7283,16.26,1.4510249234997552,2.0277607755641993
8.75,20.0,4.876413543764024,5.240465644965312
17.5,32.59,11.176550174305078,10.774899071061812
18.89,23.85,11.582404595974882,11.4656346871483
14.37,7.14,3.954201494121512,8.432878551543032
14.1983,31.44,8.480702604756484,7.718127431042313
1.7183,16.26,-0.10315665691164044,0.7799079906016151
15.0,7.12,5.099074396958625,9.273703602085211
25.0,7.92,12.88370790881601,15.65084466742445
8.75,17.95,4.61730765436783,5.393328891153529
8.75,9.49,2.241446427955651,5.25222435621056
12.6867,8.66,4.549006527418831,7.872134578553518
7.5,23.14,4.2819836673952505,4.107709795006468
16.25,7.69,6.321425730586405,10.222239642535177
7.12,16.26,3.431367394244189,4.404999308942287
27.0267,31.44,17.652043012362274,16.64264418425573
20.0,15.93,11.992870137300727,11.96252890683181
17.38,2.59,-3.40340466278769,9.862380792544474
6.25,30.63,3.7324887560123754,4.056755379610395
12.5,28.75,7.7479426323337375,7.494218633637753
7.4533,20.81,3.6107578755552705,4.033802594428101
10.0,1.0,-15.836442903615456,5.898953474699173
27.52,34.48,17.80602597232599,16.87168045491342
30.0,36.0,20.527003450063596,19.26076901971544
15.1033,32.96,8.946502419535097,8.456571958852448
25.6867,20.81,16.13423217502752,15.694907891879083
11.25,30.64,6.94412122559549,6.7220632618664995
30.0,4.11,10.26427182892884,18.36436511540664
30.0,7.14,15.004496096629062,18.577605781191384
26.25,4.92,9.966278717860423,16.344608630894054
18.75,1.52,-7.219230096683981,11.127660408419239
13.9433,19.29,8.580451809524558,8.590834600272474
16.25,24.16,10.054223167992117,9.889076157253166
11.25,5.51,0.4881293681232801,6.81613295182848
8.75,4.16,-3.488275766463944,5.1189589620977545
3.39,22.33,1.429911065960776,1.7236953817600253
6.6617,16.26,2.5952935974707048,3.488854226311529
1.25,27.89,0.5803590516379575,0.7016031042997688
14.6933,22.33,8.231043862456211,8.290718107686535
13.14,20.81,7.702794497144705,7.718127431042313
20.0,27.37,12.853021356038695,12.566142750754516
12.5,17.14,6.952923276353884,7.498138204052836
25.0,1.0,-4.8669747656587266,15.423509583349665
6.2283,7.14,-1.7680354090449324,3.370387189764448
6.25,20.24,3.2777165572363876,3.6452004860267313
2.5,10.6,-1.5076547245023608,1.2895386665621449
26.99,10.18,15.103534810894391,16.654490887910438
2.5,15.37,0.21479957586771903,1.3640105044487123
16.25,15.15,9.122688183329375,9.873397875592834
10.505,1.07,-16.403724780889494,5.7594724267972435
6.25,36.0,3.759175600318332,3.692235331007722
26.25,13.68,15.826352437289737,16.54058715164818
21.25,36.0,13.890399981320645,13.21287186924313
17.5,36.0,11.213441988364314,10.539724846156862
24.995,10.18,13.095972806859368,14.861689734831282
17.515,13.22,9.547968674215968,10.656109937409916
11.625,14.74,5.451439365239197,6.292574091259107
13.75,1.0,-13.017130398356969,8.33300670246541
17.735,17.77,10.566626946919744,10.624518727664027
27.5,16.88,17.64348427555136,17.359777368400422
11.0267,11.7,4.545623023435108,6.304420794913815
19.7717,28.41,12.888391793828191,12.488400102671433
15.365,13.22,7.385280117679671,8.819870870930163
18.75,30.34,11.996858436244473,11.63328499196488
20.0,1.52,-5.6709637950491,12.323129385019401
21.26,28.41,13.771429785621025,12.922779236677396
26.25,5.31,10.768614281569743,16.43475875044095
16.25,34.26,10.34487754868303,9.940030572649237
2.5,19.05,0.6997607003731865,1.2503429624113196
30.0,18.5,19.85469844032519,19.221573315564612
9.1667,16.26,4.926552898438996,5.751574624360772
9.4167,34.48,6.164086319612716,5.960866388927281
0.0,17.77,-1.0210708231663368,-0.15203269690208698
0.0,8.66,-4.437935359413824,-0.2428574249215156
17.5,9.73,8.282132116951368,10.763140359816564
27.5,13.64,17.205049360739434,17.614549445380785
15.0,6.97,4.369511370385171,8.81903343393564
29.8967,25.37,19.648817707340083,18.388058522716054
8.75,28.01,5.249919635710754,5.009210990475444
25.0,10.2,13.155428280508463,16.156469250970094
16.4433,7.14,4.870902177491199,9.202914289099057
12.9433,1.07,-13.859070238346028,7.437755444547554
0.0,26.89,-0.2957882247085708,-0.09279917862854661
22.2917,32.96,14.32191378486747,14.036369380219954
15.86,20.81,9.514949035827236,9.123936264734338
12.5,20.31,7.299708126049365,7.643162309410889
21.25,3.38,1.80243027601652,13.083526045545407
6.25,6.64,-1.3380241280207872,3.4374632540273584
16.25,11.02,8.051023820773562,9.904754438913494
15.0517,29.93,8.896986165369313,8.693506031946612
7.5,25.25,4.342624594009914,4.727001920589504
27.5,16.43,17.704028822096763,17.332340375494844
17.5,31.31,11.139341584745788,10.559322698232274
26.89,22.33,17.340447239305902,16.611052974509843
4.5317,36.0,2.6079642308758144,2.43449760104251
28.74,2.59,5.1043990483370605,17.641716192469445
8.75,34.23,5.407935867268798,5.389409320738447
0.0,11.7,-2.5477206193747826,-0.057259067664422375
27.5,14.19,17.217603653238744,17.473444910437816
20.0,17.52,12.216563398909287,12.495590483283033
16.25,15.68,9.224121531679131,9.963547995139733
15.0,31.2,9.463360448411052,9.33249715831145
24.98,11.7,14.202316320622522,15.48956502853081
25.74,5.62,9.496698656132363,15.505360633403756
13.1867,8.66,4.397983121505966,7.777360949315853
11.25,1.62,-10.596011875867962,6.965076627601614
17.5,12.9,9.517642699286032,10.71218594442049
3.75,11.02,-0.43550625648112185,2.0146591933524087
16.25,20.45,9.827084167848987,9.955708854309568
8.75,10.55,2.861006745769634,4.895543448438051
21.25,14.28,12.417279639941547,13.091365186375572
6.625,22.33,3.8286452640591717,3.9350800639721997
7.5,5.57,-2.1630992177809394,4.632932230627524
11.25,4.55,-2.3594115337837174,6.690706698545839
26.25,19.51,16.957599909383127,16.532748010818015
22.5,17.33,13.958139808442226,13.94583153686356
19.5467,8.66,9.010022487665692,11.959247339427804
24.6817,4.11,6.394878441571872,14.589215550772996
10.0983,31.44,5.910949845146063,5.7278812170513556
3.265,32.96,2.065653487279606,1.972476158508895
12.5,21.32,7.4129557555995484,7.431505506996433
25.0,22.77,16.217764010574065,16.003606004781876
14.38,19.29,8.037100803124297,8.251229095504176
30.0,28.56,20.40327102390478,19.488104103790224
14.1817,32.96,8.843871327325047,8.859359883112523
16.25,18.87,9.638322293933266,10.06937639634696
27.4017,1.07,-2.647934484587522,16.907220565877545
9.9167,16.26,5.157707432218572,5.6725965999960515
30.0,10.62,18.11005840875488,19.068710069376397
1.25,6.91,-5.294529309681629,0.14110453494297026
27.5,7.95,14.47878464180019,17.622388586210953
15.0,32.89,9.475250514088174,8.91310312389762
18.1667,1.07,-9.79697748710815,10.97991983730527
17.3067,23.85,11.089811948100614,10.928584121468202
5.1033,11.7,0.8834766737639388,2.750409698501392
30.0,11.7,17.87282152815375,18.553912373881968
24.5,36.0,16.04051720209152,15.197346338381346
0.01,29.93,-0.16043500794410415,-0.057259067664422375
11.1517,20.81,6.047581796794632,6.280727387604398
18.9783,1.07,-8.980995057540541,11.485379193239481
6.25,7.99,-0.42052755072968795,3.609924352290989
13.75,13.94,7.238171832559992,8.17622388586211
15.1467,17.77,9.166716369658134,9.514877485339705
22.5,28.58,14.689757305322981,14.079096930976364
4.0467,36.0,2.3192469662486337,2.252848145003653
30.0,2.51,7.129024836828557,19.382275702582994
0.0,34.48,-0.14080178956896727,-0.10069698106501866
7.5,20.06,3.987937767991445,4.515345118175048
9.4583,7.14,1.0988737625090783,5.795012537761368
3.26,16.26,0.7898879075918019,1.6723596659229572
2.4267,20.81,0.8409309649151098,1.360396469682311
2.8183,34.48,1.5830588645613153,1.6447173573953047
25.0,7.63,11.95871908168693,15.99184729353663
8.75,1.39,-13.656359421851727,5.248304785795477
10.0,30.47,6.120801118081043,6.000862305491318
18.75,18.44,11.346958196929924,11.562732724493396
17.5733,26.89,11.419951083687163,10.865401701976426
20.5417,28.41,13.057088304790977,12.36203526368788
22.2917,32.96,13.993517738876026,13.404545185302188
18.75,36.0,12.079623809934748,11.699917689021284
25.9067,34.48,17.09380525090276,16.180622741722118
3.75,36.0,2.2345761195780023,1.9519460667110886
18.9783,1.07,-9.505930745041658,11.449839082275357
14.0417,32.96,9.004857264802713,8.543447785653642
14.38,19.29,7.7993168617359165,8.235433490631232
4.3183,14.74,0.8850209038266499,2.0790964914012675
26.5417,1.07,-3.209539233606895,16.050309001520326
21.25,13.07,12.29416648235131,13.436287382902833
5.0,12.59,1.2852533980324932,2.7045035864069296
5.5883,13.22,1.5164444257164789,3.220328943471479
24.105,4.11,5.679782927658428,14.427310600825322
9.3183,31.44,5.586601365524957,5.352735601318933
13.75,9.53,5.620767237257263,8.454513385332968
15.0267,4.11,-0.6486600669641018,8.673761525855431
6.74,11.7,1.503530149567589,3.670503682350386
8.75,12.12,3.3951088003925323,5.463881158625015
7.5,14.76,3.207310114280859,4.5349429702504604
5.0,2.71,-11.38682494056894,2.9867126562928705
1.25,21.53,0.19824288539034285,0.8740642025633991
25.7083,16.26,15.817182360047898,16.172724939285644
12.5,1.0,-14.322776552278448,7.537333908203661
30.0,25.93,20.334080064148942,19.190216752243956
16.25,20.56,9.833126397668268,9.877317446007918
8.4217,8.66,1.0627590596220315,4.768298221020001
1.25,19.52,-0.024223903470399488,0.6584878297338612
12.6567,7.14,2.709239532014407,7.22451477876281
10.115,26.89,5.8807284690770345,5.562027365885442
4.2133,16.26,1.5378937346758992,2.4108041937330937
12.5,3.99,-3.0339440127609474,7.447183788656764
22.7033,31.44,14.774197417240975,13.858668825399334
23.75,11.51,13.672064059357258,14.933563281464352
15.1617,31.44,9.145879450395888,8.9225423026043
1.9167,20.81,0.4045483437698394,0.5311272138527455
1.25,8.9,-3.1670207469009837,0.803511935091914
2.0517,25.37,0.9938340743876672,1.0089442612593047
17.5,13.25,9.665948561900173,10.923842746834946
13.4267,4.11,-1.3197561028274518,8.203842280885345
6.25,23.43,3.4485865873392196,3.6843961901775564
28.7183,11.7,16.91684394749593,17.582482674195905
0.1617,1.07,-26.73117483988987,-0.09279917862854661
25.0,18.54,15.884156150104323,15.580292399952967
7.5,24.21,4.297017973509143,4.307607886175675
15.9067,8.66,6.043119454932544,9.19106758544435
0.0,22.37,-0.6872238308016754,-0.31393764684976405
7.5,12.64,2.6206273973244265,4.460471132363892
11.0267,11.7,4.2728348205762545,5.984559796236697
24.8333,34.48,16.576368664020347,15.517207337058464
11.25,19.57,6.432776707632515,6.667189276055345
28.75,1.0,-1.3904371621962897,18.320072120095638
20.87,29.93,12.936535019912942,12.21197701739491
12.9433,1.07,-13.910541462483462,7.508835666475804
16.245,19.29,9.137744930916902,9.273994511027308
15.0,20.77,9.061014476310492,8.995414102614353
22.5683,11.7,12.41808910471287,13.75204849250696
17.5,21.35,10.7208282886464,10.782738211891976
10.0,22.21,5.729519100731251,6.349704072433661
21.25,10.96,11.521027729617895,13.06784776388508
20.5633,2.59,-1.147436452776962,11.88421821628132
22.5,9.91,12.114489325580768,14.110453494297026
1.8067,16.26,-0.09964514653861833,1.0326376685687209
27.5,9.03,15.53039698413128,17.101085721004978
25.0,32.88,16.56293500966055,15.60380982244346
21.25,1.0,-7.258372820280701,13.15015874260181
7.75,26.89,4.665201470930058,4.286532272395206
19.0517,2.59,-2.3442261575592926,10.94832862755938
0.0,29.93,-0.16362590314669134,-0.30603984441329196
22.5567,36.0,14.665691938392689,14.253558947222936
6.0933,7.14,-1.6509930758566882,3.540189942148597
28.235,34.48,18.634445196386217,17.227081564554663
1.25,32.35,0.5630329863205663,0.5017050131305609
17.5,21.75,10.819748352815006,10.763140359816564
22.765,13.22,12.927008415812868,14.083756194838786
16.25,3.83,-0.43792994806094443,9.78716732646102
1.25,3.53,-11.93595568515895,1.0034100262611219
4.0983,1.07,-22.34695477988169,2.004067368254783
7.5,9.86,1.7324736446587163,4.370321012816995
7.5,17.83,3.833298464219115,4.119468506251715
2.5,18.54,0.5482050233420965,1.2111472582604947
12.1567,28.41,7.636149381227142,7.528580172566983
11.25,36.0,7.068250419426292,6.7573393956022425
29.9367,23.85,19.638297827502992,18.76320413844848
30.0,1.85,3.197537626039537,19.209814604319366
3.1767,23.85,1.5197847258445307,1.830315714652398
27.5,8.02,14.634001255447338,17.304903382589266
28.75,28.55,19.359019505310183,18.406302669227454
8.75,12.12,3.3413896620084094,5.0484066946262685
2.5,6.14,-5.233604592108887,1.3012973778073924
10.6617,5.62,-0.5953533907449793,6.343909807096175
30.0,20.61,19.97285436391887,18.896248971112765
23.75,10.48,12.948794306140865,14.584721514522009
0.4683,36.0,0.20885827299863546,0.2900482107161055
3.1617,1.07,-23.285774748974674,1.4907102098840999
11.25,7.24,2.4772822738788003,6.81613295182848
28.4633,1.07,-1.7784533315132744,17.51535135348589
16.25,9.3,7.216911878060683,10.041939403441383
17.5,14.3,9.92785313359892,10.790577352722142
20.995,34.48,13.483696563918436,12.610816040436749
10.9317,16.26,5.36640204360288,6.004304302327877
30.0,4.11,10.30870876599086,18.59340138606433
17.5,14.3,9.966957796226428,10.947360169325442
0.0,26.89,-0.2903860518251422,-0.013821154263826092
20.0,6.89,7.4934665067391215,12.346646807509897
10.0,8.57,2.8590584561735577,6.275232234547095
11.5317,19.29,6.61195097709828,6.952040594704524
4.5517,28.41,2.3749777058938992,2.3871107864236776
28.605,26.89,18.78437734936471,17.953679388710093
14.7967,31.44,9.142098504284846,8.938337907477244
14.395,8.66,5.506300594572933,8.768535155093096
23.4367,32.96,15.121508581329014,14.514186427626512
10.2083,19.29,5.254498989449141,5.569925168321914
3.75,13.68,0.5432857144798353,2.3595813898796694
24.73,29.93,15.718618078211865,14.612908958082413
15.0,14.92,8.4045917298168,9.383451573707521
21.865,20.81,13.152230727596969,12.859596817185617
21.5883,31.44,13.585155705522967,13.013603964696824
1.8067,16.26,-0.2222042595643403,0.44425138705155287
3.245,25.37,1.7222744962000824,1.980373960945367
20.0,13.59,11.44454128125183,12.464233919962373
21.25,25.76,13.657098452252935,13.177595735507388
13.495,14.74,7.447532774215793,8.32625821865066
8.75,4.88,-2.4873661707825234,5.483479010700427
10.0,24.84,5.913572710559589,6.043977580057225
17.9017,36.0,11.080815811615551,10.80233606396739
1.25,27.37,0.5579938255054095,0.8152706463371615
28.4583,2.59,4.941494190094464,17.65751179734239
2.4433,32.96,1.5273052869605896,1.2735206428811183
21.25,1.68,-3.340129390804869,13.232469721318543
23.75,31.46,15.625917202329976,14.64743464116333
1.25,33.66,0.581581039163015,0.18813937992396035
27.125,34.48,17.650953074016364,16.83219144273106
10.0,2.76,-7.297941302070554,5.824481636812606
5.8483,5.62,-4.3013684392321005,3.1018619069243982
16.25,14.72,8.948633406958173,10.041939403441383
30.0,10.01,17.75354726942604,19.131423196017717
23.885,1.07,-5.559198882338645,14.372025983770016
22.5,32.47,14.724504030380615,13.985027241014386
22.6617,1.07,-6.639938757763353,13.420340790175134
8.5267,19.29,4.681880619810941,4.882816356348846
23.51,4.11,5.305532747079189,14.044267182656425
3.5267,13.22,0.1829346429942591,1.7868778012518016
15.86,20.81,9.553326174340393,9.506979682903232
13.75,15.92,7.611491149786831,8.438835103672638
21.9217,23.85,13.951785999427635,14.07980729362055
21.25,8.32,10.085835149251832,12.981617214753264
23.75,30.32,15.592558431875968,14.533767099125935
22.4483,8.66,11.139301011721049,13.977135861946413
10.0783,29.93,6.186017572091895,5.589669674413095
22.5,17.33,14.0199787750656,14.294673303805903
1.25,33.94,0.5518862595756513,0.8819033433935641
8.75,25.84,5.177813889749783,5.181672088739074
18.75,7.87,7.812366787356995,11.660721984870458
30.0,6.15,14.77051967034695,19.221573315564612
12.5,36.0,7.897777287434815,7.423666366166268
24.4633,10.18,13.274704432608653,14.96436116650542
15.0,30.15,9.409368858782251,9.261944890839963
3.7283,16.26,1.3563891344735346,2.122534404801864
23.75,26.24,15.494197578993528,14.906126288558774
21.25,1.52,-4.142448377752805,13.044330341394584
19.1717,34.48,11.967662004112922,10.885146208067605
13.75,5.68,2.3743621546491678,8.14486732254145
7.5,30.79,4.503939490664721,4.499666836514718
13.75,5.28,1.9233054732743948,8.395719829106731
13.75,27.69,8.544819147169559,8.250695723748677
8.9167,10.18,2.891333020274467,5.360633403755405
8.3433,23.85,5.107160051417403,5.313246589136573
25.4483,11.7,14.372718179102705,15.627776571169072
10.8117,25.37,6.124253684881431,6.264931782731455
12.015,25.37,7.707567928020009,7.540426876221691
6.25,23.43,3.44683401051451,3.943087837573002
26.23,8.66,13.391593606444019,15.86865954548147
25.0,20.31,16.10805742723336,15.5724532591228
11.25,29.26,6.895273782476208,6.639752283149766
23.87,23.85,15.180713201864094,14.61685785930065
15.4633,23.85,8.948711543547638,8.8238197721484
30.0,2.59,6.149231161524149,18.518372262917843
17.9167,7.14,6.3627963512917995,10.719292356901693
6.25,22.36,3.3191397864592354,3.449221965272606
14.8283,19.29,8.857317577410907,9.005469228187257
10.0,24.46,5.9132609394017654,5.812722925567358
18.75,24.26,11.713721076984474,11.652882844040294
22.5,13.83,13.262760580614707,13.726335593618941
10.87,26.89,6.38284136300058,6.2530850790767465
23.75,13.12,14.070880084119143,14.655273781993493
25.1617,13.22,14.613726423701511,15.161806227417221
25.0,33.73,16.506019191928644,15.697879512405441
13.75,33.98,8.652555007657782,8.289891427899503
3.26,20.81,1.5371055407337852,2.0238118743459634
30.0,26.89,19.83063606531661,18.873773372559086
20.0,32.51,12.913559105332183,12.722925567357818
24.48,1.07,-5.020800676822179,14.786660611684798
9.89,20.81,5.853128095795523,6.268880683949692
26.365,13.22,15.216638987031184,15.884455150354416
19.9267,34.48,12.329592848700678,12.069816573538413
23.75,36.0,15.644621161111605,15.262807196331282
4.7183,5.62,-4.749063874226678,2.6358915631725472
3.4433,14.74,0.8580104772968999,2.098840997492448
19.1867,5.62,5.268750696431024,11.580152822477146
25.6717,13.22,15.185226296755317,16.0582068039568
21.27,22.33,12.789910720691356,12.602918238000276
20.7233,16.26,12.500055271273048,13.025450668351532
20.0417,4.11,3.1453277147125647,12.030327561356053
28.75,35.47,19.480661902966578,18.151530592247088
23.75,22.06,15.341482850900334,15.235370203425704
9.745,1.07,-17.272326435855213,5.100005923351827
21.25,23.66,13.554600344466362,13.165837024262142
16.25,1.52,-8.578331990641264,9.889076157253166
6.6983,4.11,-6.217053386045479,3.7060437933145103
0.0,15.24,-1.5000901916369824,-0.14018599324737893
16.25,29.49,10.243826887044882,9.736212911064946
27.5,33.96,18.530003104033078,17.312742523419434
6.495,4.11,-6.807159398362151,3.8008174225521745
22.8483,25.37,14.346154786180376,13.716508381542836
14.0267,26.89,9.105044175743004,8.918593401386063
8.75,26.95,5.24450595403998,5.146395955003332
1.25,17.93,-0.19242101363107222,0.9524556108650492
20.7967,8.66,9.12121136344497,12.516042411199082
9.1567,26.89,5.7441820121636455,5.881888364562561
12.5,4.3,-0.992390317308689,7.443264218241681
7.5317,11.7,2.740310591029793,4.337867988232275
28.235,34.48,18.771911892119153,18.245898078859558
23.75,26.24,15.452087320003693,15.443107435425077
5.12,1.07,-20.157312859543485,3.066321795960274
24.4267,16.26,14.465342546604653,14.87353643848599
21.2867,1.07,-7.440423690690478,12.591071534345568
12.5,2.1,-8.84209497088413,7.7529102810331985
12.6667,19.29,6.7174592951370515,6.9994274093233555
30.0,12.73,18.98819446050628,19.037353506055737
10.0,15.97,5.189230383804877,5.836240348057853
15.0,1.04,-11.7490729476875,9.148277348802571
20.4117,10.18,10.022966709554337,12.468655596580252
4.0983,1.07,-22.276636169261465,2.1817679230754043
7.5,17.42,3.773136512493269,4.51926468859013
10.0983,31.44,6.204509596113206,5.925326277963157
23.75,3.82,5.902551519032473,15.058989534746992
30.0,34.48,20.009808735789836,18.684226114083756
7.5,21.65,4.180448418909299,4.687806216438678
21.7233,13.22,12.248131529821737,13.100479791498016
1.4117,32.96,0.8602326593284637,0.8036013979110311
1.25,3.23,-12.85292895649185,0.6114529847528711
3.75,13.13,0.5439981437515673,2.4066162348606595
30.0,36.0,20.070180453559217,18.83033545915849
19.2967,4.11,1.948346069008533,11.106284676288823
17.9267,13.22,9.499672907346257,10.648212134973443
4.1717,25.37,2.279150393224838,2.560862440026063
11.25,15.08,5.851264186225924,7.08266374005409
16.25,31.19,10.300620341506184,9.80284560812135
28.4583,23.85,18.413941288411696,17.570635970541197
20.0,25.98,12.774798041393677,12.526947046603693
25.2183,14.74,14.87427895620912,15.517207337058464
30.0,25.37,19.739455693036856,18.526270065354314
30.0,13.22,18.300084110160796,18.53416786779079
2.5,31.5,1.3121166144339114,1.1797906949398347
24.9117,22.33,15.875044471138011,15.351353485892549
20.0,7.03,8.38400916478561,12.440716497471877
4.3433,29.93,2.5634011447885907,2.730665192410212
14.9383,26.89,9.626277189965805,9.06075384524256
6.5783,29.93,4.316179318783098,4.128576223665765
20.0,31.76,12.923633275831815,12.099713871359699
0.0,31.44,-0.09232054335331918,-0.2744486346674038
11.9483,20.81,6.92665023416319,7.192923569016921
4.88,16.26,1.589506136821739,2.533220131498411
23.245,23.85,15.079466067364255,14.281201255750586
22.5,22.8,14.346777312234904,14.30643201505115
1.25,23.31,0.08089418982397678,0.6075334143377886
26.25,30.36,17.481624740352064,16.685611257006233
11.1467,17.77,5.642568243079027,6.237289474203803
26.25,27.38,17.398647872172248,16.630737271195077
2.5,4.58,-8.195611306188633,1.1719515541096694
16.25,10.9,8.01531643765494,10.186963508799437
18.75,7.87,7.692714153358304,11.739113393172108
27.4533,19.29,17.504803571877204,16.962505182932848
3.75,30.41,2.109900449256985,1.9323482146356759
25.0,30.15,16.531815580475453,15.705718653235607
2.2717,17.77,0.21965405429142937,1.3169585562817145
5.1567,1.07,-20.856484826797704,2.920212450885541
29.61,16.26,18.491082234828802,18.119533239876002
6.25,19.09,3.1255920672768056,3.3277152824050487
11.1467,17.77,5.6463142860945,6.367603214405591
12.5,18.13,7.137775092045051,7.7176341472974554
14.86,34.48,8.81276621759115,8.586885699054237
20.0,11.15,10.678538886456312,12.205542272566927
3.75,1.0,-20.988677948633384,2.018578763767491
16.25,28.92,10.23597861905583,9.869478305177752
27.5,18.44,17.822762072794205,17.41857092462666
12.5,27.72,7.69570398130488,7.7607494218633635
16.25,3.83,-0.5786363288128538,9.728373770234782
30.0,36.0,20.1518571231611,18.73951073113906
22.4683,22.33,14.30103667014706,14.233814441131756
20.0,28.43,12.824625757913255,12.421118645396465
22.5,8.05,10.403642340437202,14.094775212636696
16.1933,7.14,5.141618578831331,9.724169249906213
6.61,25.37,3.5266491149107626,3.2677157580903113
17.5,2.59,-3.1786431088672074,10.818014345627718
30.0,29.93,19.93175207840401,18.984342606669692
10.0,20.75,5.741446321816657,5.601066123152902
8.7917,36.0,5.363576482827126,4.823582838075305
21.25,7.38,9.744750408464743,13.189354446752635
26.25,1.0,-3.1577213505110446,16.70128953866656
5.7233,2.59,-12.069541988139221,3.1689932276344104
11.11,23.85,6.451194987768338,6.624281793590933
25.0,26.1,16.41566188498387,15.631246815349037
16.25,23.62,10.119774407988814,9.830282601026928
11.5833,29.93,6.731750648493939,6.588741682626809
14.5467,28.41,8.976940921080612,8.559243390526586
11.1517,20.81,5.950571118008696,6.2530850790767465
23.245,28.41,14.975936696788716,14.087705096057022
18.75,19.6,11.472080800760631,11.511778309097323
7.5,14.12,3.180976957433801,4.421275428213068
17.7133,29.93,10.824532451734736,10.253322013149841
8.87,17.77,4.572444934369413,5.325093292791281
15.0,15.23,8.334703217968409,9.33249715831145
18.75,27.0,11.923726972372606,11.778309097322934
20.0,1.0,-7.989711247817189,12.311370673774153
23.75,14.17,14.337211493584023,14.815976169011877
29.9117,19.29,19.24678614332582,18.703970620174935
22.5,9.62,11.801801378762766,13.74201387527927
28.75,8.93,16.363816854445655,18.469015795868774
0.0,26.89,-0.2744771040314897,-0.3376310541591802
23.5,14.74,13.502223774663547,14.040318281438191
26.25,12.1,15.59404306071519,16.43083918002587
13.75,9.18,5.188776592608635,8.34868498412574
10.6867,32.96,6.641305642657946,6.6598219045550575
17.985,11.7,9.247714217306102,10.557387406954016
11.25,8.44,2.9038479987515853,6.776937247677655
26.25,22.11,17.030715008277998,16.846313644024615
14.3283,22.33,8.5802812778611,8.081426343120027
22.7967,16.26,13.783380584199323,13.827077615653444
4.0267,7.14,-3.365823629719278,2.031709676782435
17.9733,22.33,10.912938040068187,10.723241258119929
18.5683,29.93,11.17898675297293,10.889095109285842
28.605,26.89,18.61386849350066,17.396884316938813
2.5733,4.11,-9.525491029959788,1.3446008648093668
11.1717,2.59,-7.639727853180478,6.572946077753865
18.75,36.0,12.106160859551363,11.562732724493396
25.0,29.55,16.45732779258793,15.93305373731039
28.23,5.62,11.731307931734491,17.365293107192922
18.75,36.0,12.128991459502704,11.605847999059304
10.0,20.09,5.675304960791938,6.255634382471681
8.75,2.7,-9.01696747135684,5.201269940814487
14.0417,5.62,1.1657250873009728,7.643098307895828
16.25,24.16,10.058574593085478,9.885156586838082
28.75,36.0,19.54810634196864,18.2612785638694
1.0367,10.18,-2.6275339840818757,0.44425138705155287
5.7967,25.37,3.305631513787999,3.421722905601517
20.7767,25.37,12.61758845184493,12.11325448693901
20.0,30.07,12.872287256204839,12.42895778622663
26.25,31.21,17.50007360990251,16.65033512327049
29.5367,26.89,19.41625807652212,18.439394238553124
28.75,36.0,19.533372729072074,18.398463528397286
30.0,26.89,19.799250188421745,18.67237941042905
2.5,5.09,-6.66769444719727,1.5560694547877552
7.5,6.41,-0.849987002848207,4.5662995335711205
4.3483,25.37,2.1666455751508717,2.0159140719094912
4.77,8.66,-1.3285875933864322,2.730665192410212
5.0883,10.18,0.0794361817682443,2.9360080557584856
